# timestamp x y z qx qy qz qw
# vloam_depth_vo.m -- V-LOAM depth-anchored VO, scala metrica da LiDAR (non arbitraria come monovslam_test.m)
# 3438/3467 passi con >=1 corrispondenza a profondita' nota; il resto porta avanti la scala per inerzia (eq. 4 sola, epipolare)
1785426699.003766 0.796449 -2.136049 10.472958 0.029958086 0.039623516 0.152465702 0.987059623
1785426699.103766 0.796449 -2.136049 10.472958 0.030195361 0.040088104 0.151806711 0.987135202
1785426699.203766 0.796449 -2.136049 10.472963 0.030014627 0.040276872 0.151773899 0.987138075
1785426699.303766 0.796449 -2.136050 10.472963 0.030062747 0.040397115 0.152103304 0.987080994
1785426699.403766 0.796450 -2.136050 10.472966 0.030107291 0.040380842 0.152192799 0.987066508
1785426699.503766 0.796450 -2.136050 10.472966 0.031268265 0.040656871 0.152048877 0.987041262
1785426699.603766 0.796450 -2.136050 10.472967 0.030705254 0.040477126 0.151110639 0.987210395
1785426699.703766 0.796450 -2.136050 10.472967 0.029936451 0.040302458 0.151812656 0.987133445
1785426699.803766 0.796450 -2.136050 10.472967 0.030402001 0.040364130 0.152237114 0.987051324
1785426699.903766 0.796450 -2.136050 10.472971 0.030560781 0.040469646 0.152557247 0.986992671
1785426700.003766 0.796450 -2.136050 10.472971 0.031414374 0.040704551 0.152682989 0.986936767
1785426700.103766 0.796450 -2.136050 10.472972 0.031156544 0.040853567 0.152539506 0.986960969
1785426700.203766 0.796450 -2.136050 10.472972 0.031436707 0.041002764 0.153441396 0.986806083
1785426700.303766 0.796450 -2.136050 10.472972 0.031189711 0.040826460 0.153484219 0.986814571
1785426700.403766 0.796450 -2.136050 10.472972 0.031771090 0.040690236 0.153616797 0.986781020
1785426700.503766 0.796450 -2.136050 10.472972 0.031624458 0.040719163 0.152717332 0.986924141
1785426700.603766 0.796451 -2.136050 10.472973 0.030974901 0.040546913 0.152771184 0.986943498
1785426700.703766 0.796451 -2.136050 10.472973 0.029951274 0.040307292 0.153081125 0.986936884
1785426700.803766 0.796451 -2.136050 10.472973 0.029299196 0.040232150 0.153595754 0.986879565
1785426700.903766 0.796451 -2.136050 10.472974 0.029526033 0.040316167 0.153247489 0.986923516
1785426701.003766 0.838251 -2.153211 10.601126 0.028774071 0.040131923 0.152761791 0.987028529
1785426701.103766 0.838251 -2.153211 10.601126 0.027921560 0.039901618 0.152744357 0.987065048
1785426701.203766 0.838251 -2.153211 10.601126 0.027787535 0.039992151 0.152747301 0.987064710
1785426701.303766 0.838251 -2.153211 10.601126 0.027534579 0.040250139 0.152088891 0.987162977
1785426701.403766 0.838251 -2.153212 10.601127 0.027922510 0.040444666 0.152476714 0.987084299
1785426701.503766 0.838251 -2.153212 10.601127 0.027962754 0.040793827 0.152047517 0.987134996
1785426701.603766 0.838251 -2.153212 10.601127 0.027817786 0.040828131 0.151644781 0.987199623
1785426701.703766 0.838251 -2.153212 10.601127 0.027689862 0.041013977 0.150660038 0.987346281
1785426701.803766 0.838251 -2.153212 10.601127 0.027675161 0.041553608 0.149335363 0.987525358
1785426701.903766 0.838251 -2.153212 10.601127 0.025779823 0.039931568 0.153777653 0.986961653
1785426702.003766 0.838251 -2.153212 10.601127 0.025264167 0.040653460 0.153450123 0.986996493
1785426702.103766 0.838251 -2.153212 10.601128 0.025345580 0.041660563 0.153122659 0.987003268
1785426702.203766 0.925824 -2.155804 10.850745 0.024654620 0.043208440 0.153666057 0.986869760
1785426702.303766 0.925824 -2.155804 10.850745 0.023447785 0.047848502 0.151437370 0.987029607
1785426702.403766 0.925824 -2.155804 10.850745 0.022277526 0.052459855 0.150590486 0.986951965
1785426702.503766 0.925824 -2.155804 10.850745 0.020981619 0.056910716 0.150232067 0.986788360
1785426702.603766 0.925824 -2.155804 10.850745 0.020466631 0.062128805 0.150425881 0.986454856
1785426702.703766 0.925824 -2.155804 10.850745 0.019121576 0.071392468 0.149691684 0.985966470
1785426702.803766 0.925824 -2.155804 10.850745 0.017678231 0.079330806 0.148972311 0.985495486
1785426702.903766 0.925824 -2.155804 10.850745 0.018017079 0.089802878 0.149999135 0.984434400
1785426703.003766 0.947327 -2.145552 10.956668 0.015685892 0.101898056 0.151933966 0.982998886
1785426703.103766 0.947327 -2.145552 10.956668 0.013950808 0.112378973 0.151589880 0.981935257
1785426703.203766 0.947327 -2.145552 10.956668 0.011135292 0.124826684 0.151928060 0.980414284
1785426703.303766 0.947327 -2.145552 10.956669 0.011523234 0.130088633 0.151856498 0.979736580
1785426703.403766 0.947327 -2.145552 10.956670 0.010165779 0.139088554 0.152077985 0.978480106
1785426703.503766 0.947327 -2.145552 10.956670 0.008777796 0.148763847 0.152263745 0.977040439
1785426703.603766 0.947327 -2.145552 10.956670 0.008174655 0.159750004 0.153828006 0.975064129
1785426703.703766 0.947420 -2.152089 10.991760 0.006890324 0.168844142 0.154448705 0.973442231
1785426703.803766 0.947419 -2.152089 10.991761 0.005129308 0.181431866 0.155422854 0.971030332
1785426703.903766 0.947419 -2.152089 10.991761 0.004010709 0.189136154 0.156087218 0.969457689
1785426704.003766 0.947419 -2.152089 10.991761 0.002782013 0.198693568 0.156723311 0.967445570
1785426704.103766 0.947419 -2.152089 10.991761 0.001953378 0.204690440 0.157576162 0.966057846
1785426704.203766 0.947419 -2.152089 10.991761 0.002265590 0.200317134 0.156813631 0.967097409
1785426704.303766 0.947419 -2.152089 10.991761 0.002123057 0.199944818 0.157648584 0.967039030
1785426704.403766 0.947420 -2.152090 10.991764 0.002507322 0.199763459 0.157578442 0.967087022
1785426704.503766 0.955052 -2.152600 11.014164 0.002363291 0.199471415 0.157625569 0.967139984
1785426704.603766 0.955052 -2.152596 11.014156 -0.005703667 0.189314288 0.205441871 0.960167280
1785426704.703766 0.972880 -2.170179 11.074797 0.002235018 0.197828382 0.150933047 0.968544347
1785426704.803766 0.972880 -2.170179 11.074797 0.002688208 0.197363515 0.151501242 0.968549323
1785426704.903766 0.972880 -2.170179 11.074797 0.003059399 0.197518845 0.151622968 0.968497507
1785426705.003766 0.972880 -2.170179 11.074797 0.003225442 0.197837987 0.152157997 0.968347908
1785426705.103766 1.016282 -2.169745 11.299683 0.005716676 0.195344129 0.153279351 0.968665800
1785426705.203766 1.016282 -2.169745 11.299683 0.005878523 0.195604471 0.153523694 0.968573595
1785426705.303766 1.016285 -2.169745 11.299694 0.006711722 0.195987580 0.153951685 0.968422790
1785426705.403766 1.016285 -2.169745 11.299694 0.007222315 0.196389701 0.154721939 0.968214875
1785426705.503766 1.016285 -2.169745 11.299694 0.007403069 0.196755942 0.155402494 0.968030144
1785426705.603766 1.016285 -2.169745 11.299694 0.007393400 0.197231775 0.156077171 0.967824819
1785426705.703766 1.016284 -2.169743 11.299689 0.007243822 0.198332888 0.155941268 0.967622816
1785426705.803766 1.016284 -2.169743 11.299689 0.008561078 0.197520338 0.155266615 0.967886720
1785426705.903766 1.016284 -2.169743 11.299688 0.008883306 0.199115146 0.154253828 0.967718969
1785426706.003766 1.016284 -2.169743 11.299687 0.008483084 0.200383225 0.153674313 0.967552999
1785426706.103766 1.016284 -2.169743 11.299687 0.007722825 0.202200668 0.154500893 0.967049493
1785426706.203766 1.016284 -2.169743 11.299687 0.007435954 0.201425790 0.153541081 0.967366267
1785426706.303766 1.016284 -2.169743 11.299688 0.007317718 0.201581483 0.153911363 0.967275891
1785426706.403766 1.016284 -2.169743 11.299688 0.006833367 0.201715364 0.154936174 0.967087896
1785426706.503766 1.016284 -2.169743 11.299688 0.004562844 0.202608984 0.156072310 0.966731718
1785426706.603766 1.016284 -2.169743 11.299688 0.003403192 0.202534769 0.157266952 0.966558426
1785426706.703766 1.016284 -2.169743 11.299688 0.001712358 0.202247087 0.158894149 0.966356990
1785426706.803766 1.016284 -2.169743 11.299689 0.001671335 0.202813776 0.159758532 0.966095746
1785426706.903766 1.033875 -2.197190 11.395056 0.001670304 0.205383048 0.159137382 0.965655377
1785426707.003766 1.033875 -2.197190 11.395056 0.000985445 0.205924362 0.159883559 0.965417751
1785426707.103766 1.033875 -2.197190 11.395057 0.000997285 0.206538818 0.160343895 0.965210111
1785426707.203766 1.042611 -2.184069 11.385972 -0.000539334 0.203902728 0.165489214 0.964902434
1785426707.303766 1.086251 -2.196600 11.610077 0.001396297 0.206017289 0.156584578 0.965937988
1785426707.403766 1.086252 -2.196606 11.610106 0.001424866 0.206022945 0.158541030 0.965617552
1785426707.503766 1.087181 -2.210530 11.685635 0.002621602 0.206124310 0.161590989 0.965087689
1785426707.603766 1.090859 -2.221039 11.752803 0.001827667 0.206076274 0.163579790 0.964764677
1785426707.703766 1.094520 -2.266313 11.848435 -0.000663194 0.208731600 0.157134364 0.965266528
1785426707.803766 1.094520 -2.266313 11.848435 -0.001350662 0.208873840 0.160742438 0.964640743
1785426707.903766 1.094520 -2.266313 11.848435 -0.001026792 0.209147970 0.164476654 0.963952023
1785426708.003766 1.094520 -2.266313 11.848435 -0.001463331 0.208472967 0.166784668 0.963701071
1785426708.103766 1.138459 -2.306867 12.088922 -0.001101688 0.208509517 0.166293861 0.963778460
1785426708.203766 1.138459 -2.306867 12.088922 -0.000752007 0.206692508 0.167231932 0.964007844
1785426708.303766 1.125699 -2.292886 12.178842 0.001060371 0.207270746 0.162496077 0.964693080
1785426708.403766 1.114155 -2.276593 12.234698 0.002615551 0.203902507 0.160571736 0.965729592
1785426708.503766 1.117160 -2.281145 12.306949 0.002919352 0.200388656 0.159524798 0.966637317
1785426708.603766 1.117160 -2.281145 12.306949 0.002999627 0.190778029 0.160633599 0.968396403
1785426708.703766 1.117160 -2.281145 12.306949 0.003490277 0.180368894 0.161913584 0.970174660
1785426708.803766 1.117162 -2.281149 12.306977 0.003334742 0.169952930 0.162731490 0.971917354
1785426708.903766 1.126268 -2.316380 12.505471 0.004285823 0.159001618 0.159908707 0.974232684
1785426709.003766 1.141300 -2.321904 12.517802 0.004353529 0.152319816 0.157607298 0.975673952
1785426709.103766 1.144342 -2.328356 12.643341 0.005918625 0.149021833 0.160197184 0.975753209
1785426709.203766 1.145491 -2.334221 12.676403 0.006849362 0.146594152 0.159807749 0.976178633
1785426709.303766 1.156068 -2.337171 12.691389 0.007112352 0.143902408 0.158660463 0.976764234
1785426709.403766 1.160814 -2.352549 12.794401 0.008079792 0.141089982 0.157438338 0.977364570
1785426709.503766 1.163865 -2.350563 12.852738 0.009397671 0.138988373 0.159590447 0.977304868
1785426709.603766 1.169567 -2.352627 12.878818 0.009766427 0.136652700 0.159087217 0.977712593
1785426709.703766 1.179534 -2.345574 12.929539 0.011002921 0.134917186 0.159716060 0.977837956
1785426709.803766 1.180589 -2.349461 12.947456 0.011273932 0.133840942 0.159834576 0.977963399
1785426709.903766 1.185624 -2.352797 13.024910 0.011263875 0.132501607 0.161850309 0.977814362
1785426710.003766 1.190727 -2.356806 13.055110 0.011903955 0.131355951 0.160786154 0.978136863
1785426710.103766 1.193316 -2.362987 13.085226 0.012072390 0.130191556 0.160486867 0.978339604
1785426710.203766 1.189702 -2.365227 13.124355 0.012409086 0.127394230 0.162105960 0.978436703
1785426710.303766 1.195257 -2.369971 13.161296 0.013284880 0.122075647 0.162224176 0.979083431
1785426710.403766 1.202940 -2.371245 13.189019 0.014473791 0.117865823 0.162311941 0.979567757
1785426710.503766 1.207792 -2.373538 13.219654 0.015199472 0.112635681 0.162670252 0.980112528
1785426710.603766 1.209056 -2.380453 13.256719 0.016139792 0.106821862 0.162112630 0.980840503
1785426710.703766 1.209056 -2.380453 13.256719 0.018861437 0.091716850 0.162356159 0.982279361
1785426710.803766 1.209056 -2.380453 13.256719 0.021696591 0.077986508 0.160302789 0.983743045
1785426710.903766 1.209056 -2.380453 13.256719 0.024393339 0.063324422 0.158510514 0.985022538
1785426711.003766 1.209056 -2.380453 13.256719 0.026422247 0.046961579 0.154961595 0.986449887
1785426711.103766 1.209056 -2.380453 13.256719 0.028041857 0.033633931 0.152885568 0.987273223
1785426711.203766 1.209056 -2.380453 13.256719 0.029879000 0.025978218 0.150715521 0.987783989
1785426711.303766 1.209056 -2.380455 13.256724 0.031066846 0.014049868 0.149957509 0.988104346
1785426711.403766 1.201944 -2.383402 13.389211 0.033410495 -0.000092415 0.148219645 0.988389937
1785426711.503766 1.201944 -2.383402 13.389212 0.034170097 -0.011822379 0.146462662 0.988555170
1785426711.603766 1.201944 -2.383402 13.389212 0.036519769 -0.022768902 0.144056854 0.988633151
1785426711.703766 1.201944 -2.383402 13.389213 0.038280254 -0.035176586 0.141670067 0.988547835
1785426711.803766 1.255499 -2.390570 13.476527 0.041857285 -0.058575599 0.148423646 0.986299796
1785426711.903766 1.255499 -2.390570 13.476527 0.043858487 -0.073295737 0.145970314 0.985594661
1785426712.003766 1.255499 -2.390568 13.476522 0.046131866 -0.090394236 0.143245115 0.984470198
1785426712.103766 1.255499 -2.390567 13.476522 0.047504368 -0.100215418 0.141546767 0.983699506
1785426712.203766 1.255509 -2.390504 13.476388 0.049037233 -0.111219672 0.139750475 0.982697990
1785426712.303766 1.255509 -2.390503 13.476388 0.050530269 -0.121444373 0.138083358 0.981647056
1785426712.403766 1.255509 -2.390503 13.476387 0.052018162 -0.132923008 0.135956529 0.980378196
1785426712.503766 1.255509 -2.390503 13.476387 0.054136251 -0.148763371 0.132977198 0.978394496
1785426712.603766 1.255509 -2.390503 13.476386 0.055242012 -0.158912418 0.131015877 0.977000514
1785426712.703766 1.255509 -2.390502 13.476384 0.056641243 -0.168836981 0.129053073 0.975515837
1785426712.803766 1.213871 -2.317347 13.367275 0.058732978 -0.180016070 0.127178118 0.973637704
1785426712.903766 1.220287 -2.318545 13.390226 0.059534455 -0.186953257 0.125667688 0.972477126
1785426713.003766 1.220287 -2.318545 13.390226 0.062694638 -0.195202390 0.128821947 0.970242400
1785426713.103766 1.239446 -2.314753 13.357948 0.063850601 -0.202870467 0.127608074 0.968753247
1785426713.203766 1.239446 -2.314753 13.357948 0.067135703 -0.214768025 0.125994071 0.966174408
1785426713.303766 1.239446 -2.314753 13.357948 0.069166116 -0.225956211 0.124008690 0.963733201
1785426713.403766 1.239446 -2.314753 13.357948 0.071874111 -0.237932597 0.122114377 0.960890353
1785426713.503766 1.239446 -2.314753 13.357948 0.074509118 -0.252909914 0.117873123 0.957387536
1785426713.603766 1.239446 -2.314753 13.357948 0.075986541 -0.268196437 0.114670360 0.953492226
1785426713.703766 1.239446 -2.314753 13.357948 0.076746354 -0.283528941 0.111863166 0.949319740
1785426713.803766 1.239446 -2.314753 13.357948 0.078973761 -0.295126599 0.109039594 0.945924840
1785426713.903766 1.239446 -2.314753 13.357948 0.084196812 -0.311253913 0.104552253 0.940797919
1785426714.003766 1.239446 -2.314754 13.357948 0.088488964 -0.323032279 0.101706040 0.936736746
1785426714.103766 1.239446 -2.314754 13.357948 0.086805248 -0.334651465 0.100940900 0.932890230
1785426714.203766 1.239446 -2.314754 13.357948 0.090246420 -0.349046576 0.100015958 0.927372029
1785426714.303766 1.239446 -2.314754 13.357948 0.092615800 -0.359126399 0.096394401 0.923665883
1785426714.403766 1.239446 -2.314754 13.357948 0.091327853 -0.369788767 0.095692769 0.919651230
1785426714.503766 1.239446 -2.314754 13.357948 0.091230670 -0.380652168 0.095601227 0.915227457
1785426714.603766 1.239446 -2.314753 13.357948 0.093202123 -0.393547817 0.092458700 0.909881788
1785426714.703766 1.239447 -2.314750 13.357939 0.094435424 -0.402192131 0.089804103 0.906233228
1785426714.803766 1.239447 -2.314749 13.357939 0.096552936 -0.411901220 0.091571738 0.901459668
1785426714.903766 1.239448 -2.314740 13.357919 0.097734859 -0.419323294 0.089451207 0.898117116
1785426715.003766 1.239448 -2.314740 13.357919 0.098790768 -0.426543606 0.088448171 0.894694281
1785426715.103766 1.239448 -2.314740 13.357919 0.099883583 -0.433021328 0.087131047 0.891585094
1785426715.203766 1.239448 -2.314740 13.357919 0.099185092 -0.426976576 0.089070266 0.894382362
1785426715.303766 1.239448 -2.314740 13.357919 0.098921078 -0.427434275 0.088874678 0.894212420
1785426715.403766 1.239448 -2.314740 13.357920 0.099283308 -0.427165414 0.089068394 0.894281474
1785426715.503766 1.239448 -2.314740 13.357920 0.099210648 -0.426553113 0.089159743 0.894572652
1785426715.603766 1.239447 -2.314740 13.357920 0.098974261 -0.426113877 0.088945120 0.894829495
1785426715.703766 1.239447 -2.314740 13.357920 0.098407431 -0.425707368 0.088653300 0.895114410
1785426715.803766 1.239447 -2.314740 13.357920 0.097935343 -0.425431158 0.088672602 0.895295576
1785426715.903766 1.239447 -2.314740 13.357920 0.097641269 -0.425393661 0.088777423 0.895335124
1785426716.003766 1.239447 -2.314740 13.357920 0.097295625 -0.425326975 0.089216807 0.895360758
1785426716.103766 1.239447 -2.314740 13.357920 0.096885891 -0.425104720 0.089914782 0.895440915
1785426716.203766 1.239447 -2.314740 13.357920 0.096492011 -0.424864849 0.090381096 0.895550339
1785426716.303766 1.239447 -2.314740 13.357920 0.095949789 -0.424509457 0.090635440 0.895751403
1785426716.403766 1.239447 -2.314740 13.357920 0.095520110 -0.424095464 0.090881550 0.895968465
1785426716.503766 1.239447 -2.314741 13.357920 0.095466449 -0.424162574 0.091043349 0.895925989
1785426716.603766 1.239447 -2.314741 13.357920 0.094872272 -0.424043293 0.091168834 0.896032802
1785426716.703766 1.239447 -2.314741 13.357920 0.094309624 -0.423732004 0.091165165 0.896239809
1785426716.803766 1.239447 -2.314741 13.357920 0.094632368 -0.423071224 0.091120608 0.896522442
1785426716.903766 1.239447 -2.314741 13.357920 0.094732722 -0.422741079 0.091107021 0.896668948
1785426717.003766 1.239447 -2.314741 13.357920 0.094758505 -0.422125013 0.091063437 0.896960841
1785426717.103766 1.239447 -2.314741 13.357920 0.094680650 -0.421550444 0.091071625 0.897238406
1785426717.203766 1.239446 -2.314741 13.357920 0.094371130 -0.421180149 0.091241884 0.897427597
1785426717.303766 1.239446 -2.314741 13.357920 0.093425882 -0.421079441 0.091432174 0.897554381
1785426717.403766 1.239446 -2.314741 13.357920 0.092853301 -0.420750679 0.091675098 0.897743174
1785426717.503766 1.239446 -2.314741 13.357920 0.092554481 -0.420376180 0.091724306 0.897944423
1785426717.603766 1.239446 -2.314741 13.357920 0.091783400 -0.419767976 0.091768272 0.898303534
1785426717.703766 1.239446 -2.314741 13.357920 0.090298221 -0.419494229 0.091773635 0.898581339
1785426717.803766 1.239446 -2.314741 13.357920 0.088522672 -0.418965967 0.091758018 0.899005963
1785426717.903766 1.239445 -2.314742 13.357920 0.086788759 -0.418286869 0.091714357 0.899495572
1785426718.003766 1.239445 -2.314742 13.357920 0.085394572 -0.417751934 0.091658204 0.899883250
1785426718.103766 1.239445 -2.314742 13.357921 0.083887368 -0.417232195 0.092130706 0.900217828
1785426718.203766 1.239445 -2.314742 13.357921 0.081159493 -0.416180048 0.092001548 0.900967824
1785426718.303766 1.154024 -2.401017 13.424111 0.077773804 -0.415794062 0.092277845 0.901416293
1785426718.403766 1.154024 -2.401018 13.424112 0.076279260 -0.415051768 0.093010981 0.901810657
1785426718.503766 1.154023 -2.401018 13.424112 0.074468357 -0.414251885 0.093553808 0.902273531
1785426718.603766 0.819097 -2.538638 13.539891 0.071594246 -0.412828360 0.093518703 0.903161813
1785426718.703766 0.758877 -2.553186 13.586586 0.072256775 -0.411877494 0.093189366 0.903577130
1785426718.803766 0.758877 -2.553186 13.586586 0.072638506 -0.412364927 0.092431741 0.903402008
1785426718.903766 0.758877 -2.553186 13.586586 0.071739717 -0.415652079 0.091268171 0.902084743
1785426719.003766 0.758877 -2.553186 13.586586 0.072227547 -0.413653269 0.090384569 0.903053035
1785426719.103766 0.758877 -2.553186 13.586586 0.073310163 -0.412036737 0.090152796 0.903727736
1785426719.203766 0.758877 -2.553186 13.586586 0.078131156 -0.408339681 0.087587417 0.905252822
1785426719.303766 0.758877 -2.553186 13.586586 0.076845627 -0.405690387 0.085623494 0.906740689
1785426719.403766 0.758877 -2.553186 13.586586 0.075378164 -0.404423586 0.085611095 0.907430678
1785426719.503766 0.758877 -2.553186 13.586586 0.073896993 -0.404108964 0.084679802 0.907779990
1785426719.603766 0.758877 -2.553186 13.586586 0.070562899 -0.403185219 0.086755445 0.908259902
1785426719.703766 0.758877 -2.553186 13.586586 0.070057449 -0.403143034 0.084229527 0.908555466
1785426719.803766 0.758877 -2.553186 13.586586 0.065537057 -0.401742238 0.086356012 0.909313317
1785426719.903766 0.758877 -2.553186 13.586586 0.062002069 -0.400911114 0.088933071 0.909679576
1785426720.003766 0.758877 -2.553186 13.586586 0.059555382 -0.401090826 0.090476377 0.909611637
1785426720.103766 0.758877 -2.553186 13.586586 0.057909719 -0.402262143 0.090986473 0.909149655
1785426720.203766 0.758877 -2.553186 13.586586 0.056534174 -0.403273334 0.091785059 0.908707878
1785426720.303766 0.758877 -2.553186 13.586586 0.053985012 -0.404905615 0.092451168 0.908069294
1785426720.403766 0.758877 -2.553186 13.586586 0.048892744 -0.408057907 0.093705073 0.906817293
1785426720.503766 0.758877 -2.553186 13.586586 0.046083943 -0.411212572 0.094216685 0.905485343
1785426720.603766 0.501767 -2.751306 13.757682 0.042230470 -0.415871691 0.094742414 0.903488350
1785426720.703766 0.501767 -2.751306 13.757682 0.042579848 -0.420118718 0.095550686 0.901419594
1785426720.803766 0.501767 -2.751306 13.757682 0.048248665 -0.438388217 0.091307676 0.892832989
1785426720.903766 0.501767 -2.751306 13.757682 0.049835314 -0.450307929 0.089207744 0.887006871
1785426721.003766 0.617914 -2.947756 14.014697 0.057869271 -0.491318488 0.049637827 0.867636662
1785426721.103766 0.603341 -3.067410 14.132699 0.068132644 -0.531885162 0.017752146 0.843884458
1785426721.203766 0.799488 -3.072885 14.123627 0.063737889 -0.548828902 0.019618795 0.833270317
1785426721.303766 0.817677 -3.204548 14.080720 0.052335320 -0.557821602 0.006503297 0.828283636
1785426721.403766 0.817677 -3.204548 14.080720 0.052444147 -0.570585233 0.005346970 0.819544699
1785426721.503766 0.817677 -3.204548 14.080720 0.052901859 -0.590718339 0.003017545 0.805136095
1785426721.603766 0.817677 -3.204548 14.080720 0.053030473 -0.607361046 0.003649972 0.792645574
1785426721.703766 0.743764 -3.203374 14.100816 0.053067637 -0.619552655 0.003579980 0.783151019
1785426721.803766 0.743764 -3.203374 14.100816 0.052130570 -0.633517618 0.002129234 0.771967161
1785426721.903766 0.743447 -3.202056 14.148197 0.054245535 -0.651896839 0.000078023 0.756364943
1785426722.003766 0.743447 -3.202056 14.148197 0.054314616 -0.667269760 -0.000966005 0.742832455
1785426722.103766 0.743447 -3.202056 14.148197 0.054691516 -0.686328095 -0.002653789 0.725227924
1785426722.203766 0.743447 -3.202056 14.148197 0.055634546 -0.700145415 -0.004351217 0.711816172
1785426722.303766 0.743447 -3.202056 14.148197 0.056732194 -0.713464734 -0.006665892 0.698358860
1785426722.403766 0.743447 -3.202056 14.148197 0.057032421 -0.726679266 -0.008807175 0.684548743
1785426722.503766 0.743447 -3.202056 14.148197 0.058078656 -0.739298279 -0.012089702 0.670759840
1785426722.603766 0.743447 -3.202056 14.148197 0.057785910 -0.750488456 -0.013328036 0.658217464
1785426722.703766 0.743447 -3.202056 14.148197 0.058056129 -0.760858201 -0.014870165 0.646144846
1785426722.803766 0.743447 -3.202056 14.148197 0.058803856 -0.773729920 -0.016698146 0.630559505
1785426722.903766 0.875154 -3.193611 14.138009 0.059541525 -0.786209196 -0.018904988 0.614794688
1785426723.003766 0.875154 -3.193611 14.138009 0.061013157 -0.794996876 -0.021870030 0.603140998
1785426723.103766 0.875155 -3.193611 14.138008 0.061513266 -0.803002902 -0.023193046 0.592338197
1785426723.203766 0.875155 -3.193611 14.138008 0.062627134 -0.806209155 -0.026506307 0.587709159
1785426723.303766 0.875155 -3.193611 14.138008 0.062418974 -0.805257216 -0.025373221 0.589084788
1785426723.403766 0.875162 -3.193607 14.138007 0.062511595 -0.805328564 -0.025566228 0.588969075
1785426723.503766 0.875308 -3.193596 14.137981 0.062469251 -0.805355730 -0.025540094 0.588937555
1785426723.603766 0.875623 -3.193553 14.137946 0.062475736 -0.805339852 -0.025548374 0.588958220
1785426723.703766 0.876209 -3.193436 14.137840 0.062483375 -0.805301852 -0.025576862 0.589008132
1785426723.803766 0.876209 -3.193436 14.137840 0.062188506 -0.805439153 -0.025696439 0.588846375
1785426723.903766 0.876209 -3.193435 14.137840 0.062271680 -0.805508211 -0.025333962 0.588758822
1785426724.003766 0.876209 -3.193435 14.137840 0.063072601 -0.805723868 -0.024992526 0.588392954
1785426724.103766 0.876209 -3.193435 14.137840 0.063035897 -0.805763949 -0.025071943 0.588338620
1785426724.203766 0.876209 -3.193435 14.137840 0.061982578 -0.807265701 -0.026289868 0.586335306
1785426724.303766 0.876209 -3.193435 14.137840 0.059873193 -0.808476799 -0.026473028 0.584875752
1785426724.403766 0.798979 -3.231398 14.161071 0.058403885 -0.809703635 -0.026216996 0.583336677
1785426724.503766 0.798978 -3.231398 14.161070 0.058280178 -0.810036901 -0.025704430 0.582909018
1785426724.603766 0.715368 -3.262624 14.141398 0.061065823 -0.809273493 -0.036175332 0.583128394
1785426724.703766 0.715368 -3.262624 14.141398 0.059211173 -0.815019656 -0.039966697 0.575012748
1785426724.803766 0.612934 -3.312002 14.208782 0.057101734 -0.817591035 -0.039345009 0.571608487
1785426724.903766 0.612934 -3.312002 14.208782 0.055727056 -0.820639585 -0.040117267 0.567305712
1785426725.003766 0.594936 -3.321642 14.206012 0.036644625 -0.821619617 -0.001880395 0.568853972
1785426725.103766 0.638492 -3.259144 14.263730 0.065974420 -0.826237178 -0.035508570 0.558317690
1785426725.203766 0.638492 -3.259145 14.263730 0.065394309 -0.828304069 -0.036071909 0.555279003
1785426725.303766 0.638492 -3.259145 14.263730 0.068257805 -0.829360972 -0.036118112 0.553350461
1785426725.403766 0.605073 -3.281834 14.271368 0.067617949 -0.832380615 -0.037848713 0.548760239
1785426725.503766 0.605073 -3.281834 14.271368 0.068195252 -0.834455863 -0.037907619 0.545523449
1785426725.603766 0.412514 -3.350904 14.308035 0.052450048 -0.840044527 -0.021551833 0.539545831
1785426725.703766 0.461378 -3.220381 14.437131 0.080052259 -0.850769219 -0.032761780 0.518372490
1785426725.803766 0.467990 -2.862351 14.329714 0.122352581 -0.841488228 -0.008640943 0.526167979
1785426725.903766 0.447902 -2.810101 14.240726 0.131303407 -0.837290344 -0.008534944 0.530689599
1785426726.003766 0.447902 -2.810101 14.240726 0.129666795 -0.840634025 -0.011816028 0.525719830
1785426726.103766 0.447902 -2.810101 14.240726 0.130008361 -0.841888602 -0.012264821 0.523613390
1785426726.203766 0.447902 -2.810101 14.240726 0.130835162 -0.843167695 -0.013926197 0.521302656
1785426726.303766 0.447902 -2.810101 14.240726 0.131287307 -0.842357299 -0.012948797 0.522522873
1785426726.403766 0.447902 -2.810101 14.240726 0.131917316 -0.841654432 -0.012117719 0.523515806
1785426726.503766 0.447902 -2.810101 14.240726 0.132903376 -0.841731158 -0.011562584 0.523155481
1785426726.603766 0.184486 -2.824371 14.027439 0.132822781 -0.843686627 -0.011715022 0.520013214
1785426726.703766 0.285591 -2.815478 14.083696 0.132589617 -0.845300580 -0.011867818 0.517441860
1785426726.803766 0.285591 -2.815478 14.083696 0.133024223 -0.844749345 -0.011542694 0.518237268
1785426726.903766 0.285591 -2.815478 14.083696 0.132565548 -0.845483402 -0.011249212 0.517163076
1785426727.003766 0.285591 -2.815478 14.083696 0.132662816 -0.846212224 -0.011120495 0.515947461
1785426727.103766 0.285591 -2.815478 14.083696 0.132605152 -0.846593480 -0.011263737 0.515333369
1785426727.203766 0.285591 -2.815478 14.083696 0.132530886 -0.847381890 -0.011869585 0.514041447
1785426727.303766 0.285591 -2.815478 14.083696 0.132287036 -0.848024925 -0.012579243 0.513025954
