timestamp,solar_zenith_deg,solar_azimuth_deg,aoi_deg,ghi_w_m2,dni_w_m2,dhi_w_m2,poa_global_w_m2,poa_direct_w_m2,poa_diffuse_w_m2,iam,poa_effective_w_m2
2026-07-30 14:15:00+02:00,29.38228749939902,207.93721857378432,82.87801182962,850.25,784.8152547397901,166.38904102382836,286.77896369461325,97.30319318269906,189.47577051191416,0.5148914146724648,239.5763493019022
2026-07-30 14:20:00+02:00,29.809164228994952,210.17700205881675,81.70204767408711,847.6666666666666,786.6466421559094,165.10442506726642,302.04004736218405,113.52950149521752,188.51054586696654,0.5679239859101225,252.98667287451968
2026-07-30 14:25:00+02:00,30.265324368360332,212.36339724265866,80.52512027920073,845.0833333333334,789.0252333700965,163.60165967230253,317.3217704193012,129.8855239164832,187.43624650281794,0.6149124929123515,267.30447780752945
2026-07-30 14:30:00+02:00,30.749400205762257,214.4955226576091,79.34728407715977,842.5,791.945885475809,161.8923896761256,332.65435710383963,146.39566226577688,186.25869483806278,0.656600268989722,282.3821260607004
2026-07-30 14:35:00+02:00,31.260025891980263,216.57295369278512,78.16859278309326,839.9166666666666,795.4009347581975,159.99118047485484,348.0682924009686,163.08311883020784,184.98517357076074,0.6936288636490969,298.10433196530846
2026-07-30 14:40:00+02:00,31.79584943511248,218.59567643352068,76.98909828811945,837.3333333333334,799.3797515340733,157.9158104688202,363.5940868946487,179.96951499357192,183.62457190107676,0.7265538983580266,314.3821246052598
2026-07-30 14:45:00+02:00,32.35554183236255,220.5640356319395,75.80885207842945,834.75,803.8681621822911,155.68764218381799,379.2619650045925,197.07439391268355,182.18757109190898,0.7558580496770042,331.14783811602763
2026-07-30 14:50:00+02:00,32.93780550655966,222.47868723505016,74.62790428101584,832.1666666666666,805.0618351961002,153.3320676459587,394.0979321853215,213.41106502900888,180.68686715631264,0.78196186530344,347.5661816427902
2026-07-30 14:55:00+02:00,33.5413804180765,224.34054993785153,73.44630429030383,829.5833333333334,803.3501462578478,150.8790504531769,408.02297997037493,228.88553807711983,179.1374418932551,0.8052327235500373,363.4435671003101
2026-07-30 15:00:00+02:00,34.16504863532891,226.15075966615515,72.26410139683452,827.0,801.5310467605871,148.36377383604133,421.72720163589895,244.17031471787828,177.55688691802067,0.8259923315664667,379.23969447115894
2026-07-30 15:05:00+02:00,34.807638407884625,227.91062998850808,71.08134383249984,820.0,799.6018109389366,147.48359912615052,435.4930624048439,259.25126284176866,176.24179956307523,0.8445230529521689,395.18546753991086
2026-07-30 15:10:00+02:00,35.46802583802124,229.62161273811967,69.89808019636492,813.0,797.5595163740696,146.44255626385703,448.96043390201413,274.11415577008563,174.8462781319285,0.861073208350114,410.8786336950591
2026-07-30 15:15:00+02:00,36.1451369158205,231.2852665232905,68.71435834718784,806.0,795.4010315803326,145.23905014674884,462.1142074407636,288.7446823673892,173.3695250733744,0.8758616077668013,426.26990680579024
2026-07-30 15:20:00+02:00,36.837947322757444,232.90322556289,67.5302268400263,799.0,793.1230069590284,143.87410373286556,474.94047614161104,303.12842427517825,171.81205186643277,0.8890813734399847,441.3178876497067
2026-07-30 15:25:00+02:00,37.545482981442795,234.47717605907548,66.34573383008433,792.0,790.7218602719072,142.35134400546866,487.4265359403869,317.2508639376526,170.1756720027343,0.9009032378020303,455.9880025196569
2026-07-30 15:30:00+02:00,38.26681858229247,236.00883273281204,65.16092852564286,785.0,788.1937658319106,140.6770463778816,499.5608837930356,331.09736060409483,168.46352318894077,0.9114783440579007,470.2515971543028
2026-07-30 15:35:00+02:00,39.001077075595994,237.49992198822406,63.975860268978394,778.0,785.5346379011362,138.8602230184377,511.3332656181623,344.65315410894345,166.68011150921882,0.9209406804343305,484.0852217681474
2026-07-30 15:40:00+02:00,39.74742789338758,238.95216600782172,62.79057921793569,771.0,782.7401159606588,136.91277334820865,522.7347350439666,357.90334836986233,164.8313866741043,0.9294091666957263,497.47003944014824
2026-07-30 15:45:00+02:00,40.50508489360276,240.3672696970471,61.60513704280555,764.0,779.8055489645235,134.84969667408154,533.7577427491834,370.83289441214265,162.92484833704077,0.9369894633116942,510.39136305059645
2026-07-30 15:50:00+02:00,41.273305144075124,241.7469119650351,60.41958605051483,757.0,776.7259742723065,132.68936784933024,544.3962735257214,383.4265896010563,160.9696839246651,0.9437755529287228,522.8383255329766
2026-07-30 15:55:00+02:00,42.051386078023704,243.09273624810658,59.233980713674555,750.0,773.496100831008,130.45390036810278,554.6459994706019,395.6690492865505,158.97695018405136,0.9498511028107737,534.8036329969717
2026-07-30 16:00:00+02:00,42.8386642241188,244.40634585558468,58.04837667926865,743.0,770.1102841859439,128.16958974321105,564.5044991686542,407.54470429704867,156.9597948716055,0.9552906687694961,546.2834479929996
