timestamp,solar_zenith_deg,solar_azimuth_deg,aoi_deg,ghi_w_m2,dni_w_m2,dhi_w_m2,poa_global_w_m2,poa_direct_w_m2,poa_diffuse_w_m2,iam,poa_effective_w_m2
2026-07-30 18:12:29+02:00,65.44628404852217,271.7871202914446,26.966555653577707,420.21444444444444,589.518458146545,72.8628734677162,614.3791678749277,525.420925585514,88.95824228941365,0.9985907750173165,613.6387315801679
2026-07-30 18:13:29+02:00,65.62152461080882,271.9624207375338,26.739091912930267,417.34777777777776,587.0869449666828,72.38924931028826,612.6696750489441,524.3065781715777,88.36309687736635,0.9986343289567763,611.9536447373634
